id,title,vote_average,vote_count,release_date,revenue,runtime,budget,popularity,genres,keywords
103332,Ruby Sparks,7.108,1493,2012,9128263,104,8000000,14.755,"Comedy, Romance, Fantasy, Drama","dream, imaginary friend, therapy, novelist, magic realism, woman director"
11017,Billy Madison,6.185,1491,1995,26488734,90,10000000,21.61,Comedy,"family business , school, woman director, back to school"
1639,Speed 2: Cruise Control,4.565,1491,1997,164508066,125,160000000,22.116,"Action, Adventure, Thriller","computer, diamond, boat, cruise, disaster, cruise ship, collision course"
55420,Another Earth,6.708,1491,2011,1938783,92,100000,17.378,"Drama, Science Fiction","earth, tragedy, janitor, planet, cosmology, ego, solar system"
152747,All Is Lost,6.6,1491,2013,6108720,106,9000000,15.682,"Action, Adventure, Drama","sea, yacht, alone, dying of thirst, struggle for survival, sailor, storm at sea, unconsciousness, life raft, container, navigation, emergency, distress, indian ocean, survival at sea, one man film"
7516,Smokin' Aces,6.474,1490,2006,57103895,109,17000000,15.32,"Action, Comedy, Crime, Thriller","sniper, neo-nazism, police, hitman, gun, gangster, fbi, bodyguard, dark comedy, shootout, drugs, female corpse"
252838,The Wedding Ringer,6.488,1490,2015,79799880,101,23000000,25.863,Comedy,"male friendship, impersonator, wedding, lying, best man"
334524,Gold,6.602,1489,2016,14880939,121,20000000,14.021,"Adventure, Drama, Thriller","gold, fraud, wall street, mining, based on true story, gold mine, indonesia, money, jungle"
1883,Malcolm X,7.54,1489,1992,48169908,202,34000000,18.458,"Drama, History","prison, new york city, police brutality, beach, assassination, muslim, police, ku klux klan, prison cell, koran, jail guard, bible, civil rights, islam, biography, martin luther king, nation of islam, mekka, pilgrimage, cabriolet, historical figure, based on memoir or autobiography, african american history"
80389,Get the Gringo,6.533,1489,2012,0,96,35000000,21.501,"Action, Thriller, Crime, Drama","prison, mexico, vacation, prison escape"
9038,The Heartbreak Kid,5.707,1486,2007,127766650,116,60000000,19.928,"Comedy, Romance","dance, based on novel or book, date, flirt, honeymoon, remake, dream girl, wedding"
2026,Hostage,6.343,1485,2005,77944725,113,52000000,22.302,"Action, Thriller, Crime","kidnapping, fbi, police operation, home invasion, hostage situation, hostage negotiator"
379,Miller's Crossing,7.452,1484,1990,5080409,115,14000000,17.717,"Drama, Thriller, Crime","street gang, corruption, prohibition era, gun, gambling debt, gangster, loyalty, irish-american, irish mob, betrayal, organized crime, shootout, drunkenness, neo-noir, 1920s, violence"
724089,Gabriel's Inferno: Part II,8.424,1484,2020,0,105,0,30.398,"Romance, Drama",based on novel or book
511785,Alex Strangelove,6.58,1483,2018,0,99,0,10.844,"Comedy, Drama","high school, girlfriend, loss of virginity, teen movie, male homosexuality, teen comedy, lgbt, gay theme"
77883,The Possession,6.028,1482,2012,85446075,92,14000000,22.918,"Horror, Thriller","exorcism, house, rabbi, hospital, demonic possession, divorced parents, basketball coach, dybbuk box, sister sister relationship, hebrew text, jewish folklore"
9559,A Perfect World,7.47,1482,1993,135130999,138,30000000,18.233,"Drama, Crime","hostage, texas, prison escape, escaped convict, child kidnapping, child driving car, criminologist, 1960s"
11371,The Score,6.695,1480,2001,113579918,124,68000000,17.931,"Action, Crime, Thriller, Mystery","quebec, jewel, scepter, customs house, jewelry heist, blueprint, assumed identity, schematic, surveillance camera, one last job"
716612,Spencer,6.858,1475,2021,14000000,117,18000000,13.478,Drama,"princess, marriage crisis, royal family, biography, based on true story, psychological abuse, norfolk, christmas, 1990s, british royal family, british monarchy, body horror, princess diana"
10033,Just Friends,6.169,1474,2005,50817508,96,0,18.433,"Comedy, Romance","change, holiday, success, falling in love, hometown, arrogance, weight loss, christmas"
294016,Trumbo,7.158,1474,2015,8235661,124,15000000,10.601,Drama,"parent child relationship, communist, movie business, screenwriter, biography, hollywood, writer, communism, blacklist, mccarthyism, 1940s, movie industry, old hollywood"
4349,The Kingdom,6.682,1474,2007,86658558,110,70000000,17.16,"Thriller, Action, Drama","assassin, saudi arabia, assassination, police, chase, explosive, fbi, investigation, medical examiner, terrorism, arab, bomb attack"
11675,Halloween H20: 20 Years Later,6.022,1473,1998,75000000,86,17000000,23.883,"Horror, Thriller","california, boarding school, brother, new identity, halloween, witness protection, uncle, school party, sister, sequel, underage drinking, slasher, principal, death, evil, holiday horror"
9427,The Full Monty,6.99,1473,1997,257850122,91,3500000,14.254,Comedy,"northern england, police, suicide attempt, job interview, son, striptease, father, yorkshire, obesity, unemployment, steel worker, repossession, male stripper, gay theme"
221,Rebel Without a Cause,7.531,1473,1955,4500000,111,1500000,17.801,Drama,"individual, underground world, street gang, unsociability, car race, parent child relationship, authority, rebel, coming of age, based on short story, teen rebel, griffith observatory, teenager"
205321,Sharknado,3.913,1471,2013,0,86,1000000,10.275,"Horror, Action, Comedy, Science Fiction, Adventure","california, helicopter, beach, tornado, hurricane, attack, chainsaw, creature, storm, explosion, shark, flood"
227973,The Peanuts Movie,6.866,1471,2015,246233113,88,99000000,17.644,"Comedy, Animation, Family","based on comic, red baron, family, comic strip, cartoon dog, the red baron"
9675,Sideways,7.089,1471,2004,109502303,127,16000000,19.85,"Comedy, Drama, Romance","california, based on novel or book, golf, wine, road trip, stag night, marijuana, writer, buddy, santa barbara, california, wine drinking, winery"
65759,Happy Feet Two,6.118,1471,2011,150406466,100,130000000,26.839,"Animation, Comedy, Family","penguin, musical, aftercreditsstinger"
1632,Mississippi Burning,7.672,1470,1988,34604000,128,15000000,22.077,"Drama, Crime","suicide, sheriff, police, funeral, ku klux klan, mississippi river, shotgun, fbi, deputy sheriff, motel, u.s. navy, rope, burning cross, based on true story, murder, racism"
9281,Witness,7.068,1469,1985,68706993,112,12000000,18.957,"Crime, Drama, Romance, Thriller","police brutality, philadelphia, pennsylvania, corruption, pennsylvania, usa, detective, amish, witness to murder, barn raising, silo, lancaster, pa"
9833,The Phantom of the Opera,7.262,1469,2004,154648887,143,70000000,26.003,"Thriller, Drama, Romance","mask, dancing, paris, france, based on novel or book, love triangle, obsession, musical, based on play or musical, remake, tragic villain, rooftop, disfigured face, opera singer, 1910s, phantom of the opera"
11023,Thirteen,6.586,1467,2003,0,100,2000000,19.747,Drama,"addiction, dysfunctional family, coming of age, teen angst, underage drinking, makeover, tattoo shop, peer pressure, overachiever, flunking out of school, glue sniffing, woman director, self-harm, girl with piercings, mother daughter relationship, teenage protagonist, teenager, dramatic"
11565,Big Momma's House 2,5.741,1467,2006,138259062,99,40000000,32.259,"Comedy, Crime","undercover agent, undercover, computer virus, fbi, nanny, stress, overweight woman, disguise, impersonation"
10679,Iron Sky,5.69,1465,2012,10109659,93,7500000,12.086,"Action, Comedy, Science Fiction","moon, swastika, flying saucer, nazi, hologram, secret base, space travel, invasion, nuclear explosion, space, gas mask"
2654,In the Mouth of Madness,7.216,1465,1995,8946600,95,8000000,14.562,"Horror, Thriller, Mystery","small town, insanity, paranoia, diner, new hampshire, disappearance, author, church, gothic, crucifix, new england, insurance investigator, ghost town, publisher, horror novel, lovecraftian"
800815,The Pale Blue Eye,6.901,1464,2022,0,130,72000000,34.677,"Thriller, Mystery, Horror, Crime","based on novel or book, winter, detective, investigation, historical figure, murder, gothic horror, occult, edgar allan poe, west point, book, 1830s"
5516,The Ladykillers,6.122,1463,2004,76700000,104,35000000,14.046,"Comedy, Crime, Thriller","garbage, church choir, remake, criminal gang, duringcreditsstinger"
11351,Jeepers Creepers 2,6.114,1463,2003,63102666,104,17000000,44.939,Horror,"farm, monster, parent child relationship, immortality, peasant, scarecrow, father, mythical creature, high school sports, revenge, high school student, school bus"
10153,Sphere,6.087,1463,1998,37020277,134,80000000,20.272,"Science Fiction, Mystery, Thriller","space marine, ocean, extraterrestrial technology, paranoia, alien, psychologist, ocean floor, deepsea, spaceship crash"
93856,Chernobyl Diaries,5.243,1463,2012,38390020,88,1000000,23.1,"Horror, Thriller","radiation, tourist, nuclear radiation, deserted town, nuclear power plant, stranded, pripyat, chernobyl, chornobyl"
40662,Batman: Under the Red Hood,7.75,1461,2010,6629178,75,0,26.627,"Science Fiction, Crime, Action, Animation, Mystery","martial arts, joker, superhero, cartoon, based on comic, vigilante, organized crime, billionaire, super power, mascara, masked superhero"
763,Braindead,7.398,1460,1992,242623,103,3000000,20.379,"Horror, Comedy","infidelity, poison, new zealand, reanimation, zombie, back from the dead, monkey, attempted rape, wellington new zealand, splatter"
9348,Species,5.942,1459,1995,113374103,108,35000000,24.613,"Science Fiction, Horror, Action","genetics, telepathy, paranoia, dna, transformation, instinct, alien, femme fatale, decapitation, on the run, sexual attraction, los angeles, california, creature, scientist, sexual desire, cocoon, genetic engineering, interspecies romance, alien dna"
642885,Hocus Pocus 2,7.338,1458,2022,0,107,30000000,65.44,"Fantasy, Comedy, Family","witch, high school, sibling relationship, halloween, resurrection, sister, sequel, zombie, salem, massachusetts, aftercreditsstinger, duringcreditsstinger"
11336,The Dead Zone,7.014,1458,1983,20766616,103,10000000,19.547,"Thriller, Horror, Science Fiction","sheriff, coma, based on novel or book, sacrifice, flashback, premonition, vision, doctor, car accident, series of murders, psychic, dark hero, gothic, madness"
9725,Friday the 13th Part 2,6.146,1458,1981,21722776,86,1250000,27.801,Horror,"new jersey, summer camp, psychopath, sequel, woods, mysterious man, revenge, serial killer, summer, massacre, series of murders, death of mother, teenager"
123025,"Batman: The Dark Knight Returns, Part 1",7.737,1457,2012,0,76,3500000,23.563,"Science Fiction, Action, Animation, Mystery","future, dystopia, based on graphic novel, super power"
483,Wild at Heart,7.04,1456,1990,14560247,125,9500000,16.031,"Crime, Thriller, Romance","witch, hotel room, based on novel or book, hitman, texas, car journey, new orleans, louisiana, dark comedy, forbidden love, surrealism, romance, love, murder, killer, bank robbery, mother daughter relationship"
61012,Silent Hill: Revelation 3D,5.456,1455,2012,55362705,94,20000000,25.877,"Thriller, Horror, Mystery","female protagonist, another dimension, based on video game, occult, mall, dark carnival, occult torture, aftercreditsstinger"
617505,Hubie Halloween,5.958,1455,2020,0,103,14000000,20.264,"Comedy, Mystery, Horror","holiday, riding a bicycle, halloween, bullying, single mother, foster family, protective mother"
11081,Taking Lives,6.377,1455,2004,65470529,103,45000000,19.229,"Crime, Thriller","underdog, undercover agent, strangeness, investigation, special unit, montreal, canada, special capabilities, serial killer, colleague"
208134,Jackass Presents: Bad Grandpa,6.1,1454,2013,151831537,92,15000000,14.376,Comedy,duringcreditsstinger
60747,Red Dawn,5.659,1454,2012,44806783,93,65000000,28.249,"Action, Thriller","guerrilla warfare, sibling relationship, fight, invasion, remake, military, brothers"
2291,Jacob's Ladder,7.358,1452,1990,26118851,113,25000000,22.433,"Drama, Mystery, Horror","vietnam veteran, new york city, post-traumatic stress disorder (ptsd), experiment, nightmare, subway, 1970s, paranoia, hallucination, car bomb, grief, memory, chemist, demon, postal worker, figment of imagination, oneiric, chiropractor"
44244,Camp Rock 2: The Final Jam,6.329,1451,2010,0,98,0,18.263,"Comedy, Music, TV Movie","summer camp, battle of the bands, camp, singing, singing competition"
846,The X Files,6.84,1451,1998,189198313,121,66000000,21.701,"Mystery, Science Fiction, Thriller","helicopter, space marine, government, bomb, mutation, extraterrestrial technology, obsession, fbi, secret society, secret organization, secret lab, x-files, ufo, conspiracy, ovine"
11013,Secretary,6.791,1450,2002,9304609,107,4000000,28.194,"Comedy, Drama, Romance","suicide, clerk, fetish, sadomasochism, secretary, lawyer, hospital, typewriter, kinky, cutting, pantyhose, bdsm, workplace romance"
